r,g,b,r_new,g_new,b_new
64,128,208,52,127,209
64,128,224,115,142,219
64,128,240,91,130,239
64,144,0,139,128,0
64,144,16,139,128,16
64,144,32,139,128,29
64,144,48,139,128,43
64,144,64,138,128,60
64,144,80,137,129,77
64,144,96,137,129,89
64,144,112,131,130,106
64,144,128,131,132,123
64,144,144,131,132,137
64,144,160,117,134,153
64,144,176,117,134,175
64,144,192,117,135,186
64,144,208,115,142,200
64,144,224,115,142,219
64,144,240,91,140,239
64,160,0,161,140,0
64,160,16,161,140,14
64,160,32,161,140,29
64,160,48,161,140,43
64,160,64,162,141,58
64,160,80,160,141,74
64,160,96,160,141,89
64,160,112,159,142,103
64,160,128,155,144,120
64,160,144,155,144,135
64,160,160,152,145,151
64,160,176,152,143,166
64,160,192,145,148,183
64,160,208,140,150,199
64,160,224,140,150,215
64,160,240,126,152,233
64,176,0,164,155,0
64,176,16,163,155,14
64,176,32,160,155,29
64,176,48,164,155,43
64,176,64,162,156,58
64,176,80,160,156,71
64,176,96,160,156,90
64,176,112,159,157,105
64,176,128,155,158,119
64,176,144,155,158,136
64,176,160,152,160,152
64,176,176,152,160,166
64,176,192,145,161,183
64,176,208,140,164,199
64,176,224,140,164,215
64,176,240,126,164,233
64,192,0,189,168,0
64,192,16,187,168,15
64,192,32,186,169,28
64,192,48,189,169,41
64,192,64,186,169,58
64,192,80,186,169,73
64,192,96,186,169,89
64,192,112,183,170,104
64,192,128,183,170,119
64,192,144,182,171,134
64,192,160,177,172,150
64,192,176,177,172,165
64,192,192,175,174,181
64,192,208,166,174,196
64,192,224,166,177,216
64,192,240,164,177,229
64,208,0,209,181,0
64,208,16,209,181,13
64,208,32,210,182,28
64,208,48,210,182,41
64,208,64,211,182,56
64,208,80,210,182,73
64,208,96,210,182,87
64,208,112,209,182,103
64,208,128,209,182,117
64,208,144,206,184,132
64,208,160,204,184,150
64,208,176,204,184,164
64,208,192,201,186,180
64,208,208,197,187,195
64,208,224,197,189,210
64,208,240,191,189,227
64,224,0,214,195,0
64,224,16,213,195,13
64,224,32,212,196,28
64,224,48,212,196,41
64,224,64,211,196,56
64,224,80,210,196,75
64,224,96,210,196,90
64,224,112,209,197,102
64,224,128,206,198,119
64,224,144,206,198,132
64,224,160,204,199,149
64,224,176,204,199,164
64,224,192,201,200,180
64,224,208,197,202,194
64,224,224,197,202,210
64,224,240,191,204,227
64,240,0,235,209,0
